crash_fips,year,n_drivers,n_drink,sh_nonresident,sh_out_of_state,sh_home_dry,sh_nonresident_drink,sh_home_dry_drink
05115,2018,8,4,0.4285714285714286,0.2857142857142857,1.0,0.0,1.0
05115,2019,16,3,0.75,0.1875,0.8461538461538461,0.33333333333333337,1.0
05115,2020,20,1,0.631578947368421,0.15789473684210525,0.5625,0.0,1.0
05115,2021,17,3,0.3529411764705882,0.0,0.7647058823529411,0.33333333333333337,1.0
05115,2022,5,1,0.4,0.2,0.75,1.0,
05115,2023,20,1,0.42105263157894735,0.10526315789473684,0.7058823529411765,0.0,1.0
05117,2008,14,2,0.8571428571428572,0.5,0.42857142857142855,1.0,0.0
05117,2009,6,2,1.0,0.6,0.0,1.0,0.0
05117,2010,7,1,0.8571428571428572,0.2857142857142857,0.6,1.0,0.0
05117,2011,18,2,0.8333333333333334,0.3888888888888889,0.2727272727272727,0.0,0.0
05117,2012,8,1,0.625,0.375,0.2,0.0,0.0
05117,2013,26,2,0.8,0.44,0.35714285714285715,1.0,0.0
05117,2014,2,1,0.5,0.5,0.0,0.0,0.0
05117,2016,2,1,0.5,0.5,0.0,0.0,0.0
05117,2017,10,3,0.8888888888888888,0.1111111111111111,0.375,1.0,0.0
05117,2018,5,1,0.8,0.2,0.0,1.0,0.0
05117,2019,3,0,1.0,0.3333333333333333,0.5,,
05117,2020,2,0,0.5,0.0,0.0,,
05117,2021,3,1,0.6666666666666667,0.0,0.3333333333333333,1.0,1.0
05117,2022,3,1,0.6666666666666667,0.3333333333333333,0.5,0.0,0.0
05117,2023,4,1,1.0,0.0,0.25,1.0,0.0
05119,2008,89,24,0.3176470588235294,0.03529411764705882,0.2804878048780488,0.4347826086956522,0.36363636363636365
05119,2009,73,16,0.2676056338028169,0.04225352112676056,0.17647058823529413,0.1875,0.1875
05119,2010,66,20,0.2727272727272727,0.045454545454545456,0.20634920634920634,0.30000000000000004,0.25
05119,2011,80,21,0.31506849315068497,0.0410958904109589,0.2,0.30000000000000004,0.15789473684210525
05119,2012,77,21,0.22077922077922074,0.05194805194805195,0.136986301369863,0.33333333333333337,0.2
05119,2013,74,17,0.34246575342465757,0.0410958904109589,0.22857142857142856,0.23529411764705888,0.17647058823529413
05119,2014,58,15,0.4444444444444444,0.07407407407407407,0.22,0.5333333333333333,0.14285714285714285
05119,2015,73,13,0.3802816901408451,0.04225352112676056,0.20588235294117646,0.3846153846153846,0.25
05119,2016,55,12,0.37254901960784315,0.058823529411764705,0.20833333333333334,0.33333333333333337,0.16666666666666666
05119,2017,74,11,0.5571428571428572,0.11428571428571428,0.3548387096774194,0.4545454545454546,0.3
05119,2018,94,20,0.41860465116279066,0.11627906976744186,0.18421052631578946,0.35,0.15789473684210525
05119,2019,85,19,0.3846153846153846,0.0641025641025641,0.2328767123287671,0.42105263157894735,0.23529411764705882
05119,2020,109,21,0.3163265306122449,0.01020408163265306,0.16494845360824742,0.2857142857142857,0.1
05119,2021,102,24,0.3711340206185567,0.10309278350515463,0.21839080459770116,0.25,0.21739130434782608
05119,2022,114,26,0.3529411764705882,0.08823529411764706,0.1935483870967742,0.34615384615384615,0.16666666666666666
05119,2023,128,25,0.3416666666666667,0.06666666666666667,0.15178571428571427,0.43999999999999995,0.2916666666666667
05121,2008,9,1,0.5555555555555556,0.2222222222222222,1.0,0.0,1.0
05121,2009,6,2,0.16666666666666663,0.0,1.0,0.5,1.0
05121,2010,5,1,0.4,0.2,1.0,1.0,1.0
05121,2011,7,3,0.2857142857142857,0.14285714285714285,1.0,0.33333333333333337,1.0
05121,2012,6,1,0.5,0.0,0.6666666666666666,1.0,0.0
05121,2014,9,1,0.33333333333333337,0.1111111111111111,0.75,0.0,1.0
05121,2015,4,2,0.5,0.25,1.0,0.5,1.0
05121,2016,2,2,0.5,0.5,1.0,0.5,1.0
05121,2017,10,1,0.5,0.4,1.0,0.0,1.0
05121,2018,13,0,0.6153846153846154,0.15384615384615385,0.09090909090909091,,
05121,2019,3,0,0.33333333333333337,0.3333333333333333,0.0,,
05121,2020,4,0,1.0,0.75,1.0,,
05121,2021,14,3,0.5,0.21428571428571427,0.36363636363636365,0.0,0.0
05121,2022,9,1,0.33333333333333337,0.2222222222222222,0.14285714285714285,0.0,0.0
05121,2023,10,2,0.6,0.1,0.3333333333333333,0.0,0.0
05123,2008,11,3,0.9090909090909091,0.2727272727272727,0.0,0.6666666666666667,0.0
05123,2009,22,1,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0
05123,2010,10,2,0.8,0.4,0.3333333333333333,1.0,0.5
05123,2011,6,1,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0
05123,2012,1,0,1.0,1.0,,,
05123,2013,14,0,0.7692307692307692,0.46153846153846156,0.14285714285714285,,
05123,2014,8,1,1.0,1.0,,1.0,
05123,2015,14,2,0.6923076923076923,0.5384615384615384,0.16666666666666666,0.5,0.0
05123,2016,12,0,0.6666666666666667,0.4166666666666667,0.14285714285714285,,
05123,2017,9,0,0.4444444444444444,0.2222222222222222,0.0,,
05123,2018,14,1,0.8461538461538461,0.6153846153846154,0.0,1.0,
05123,2019,20,0,0.8823529411764706,0.7058823529411765,0.0,,
05123,2020,16,3,0.5625,0.375,0.1,0.33333333333333337,0.0
05123,2021,16,4,0.6,0.4,0.1111111111111111,0.33333333333333337,0.0
05123,2022,28,2,1.0,0.8,0.2,1.0,0.0
05123,2023,4,2,1.0,0.5,0.5,1.0,0.5
05125,2008,19,5,0.42105263157894735,0.10526315789473684,0.8235294117647058,0.19999999999999996,1.0
05125,2009,21,6,0.6190476190476191,0.14285714285714285,0.5555555555555556,0.5,0.6666666666666666
05125,2010,33,5,0.59375,0.1875,0.6538461538461539,0.4,1.0
05125,2011,20,3,0.6,0.25,0.6666666666666666,0.33333333333333337,0.6666666666666666
05125,2012,17,3,0.5294117647058824,0.0,0.6470588235294118,0.6666666666666667,0.3333333333333333
05125,2013,26,5,0.42307692307692313,0.15384615384615385,0.8181818181818182,0.0,1.0
05125,2014,25,3,0.43999999999999995,0.08,0.043478260869565216,0.6666666666666667,0.0
05125,2015,26,4,0.5384615384615384,0.07692307692307693,0.125,0.75,0.3333333333333333
05125,2016,10,2,0.8,0.1,0.2222222222222222,1.0,0.0
05125,2017,13,2,0.3846153846153846,0.0,0.0,0.5,0.0
05125,2018,8,2,0.5,0.25,0.0,0.5,0.0
05125,2019,24,1,0.6666666666666667,0.20833333333333334,0.3157894736842105,0.0,0.0
05125,2020,21,6,0.8421052631578947,0.10526315789473684,0.11764705882352941,1.0,0.2
05125,2021,44,9,0.6046511627906976,0.09302325581395349,0.10256410256410256,1.0,0.4444444444444444
05125,2022,20,6,0.33333333333333337,0.1111111111111111,0.0625,0.16666666666666663,0.16666666666666666
05125,2023,27,5,0.5185185185185186,0.14814814814814814,0.21739130434782608,0.19999999999999996,0.0
05127,2008,5,2,0.6,0.0,1.0,0.5,1.0
05127,2009,2,0,1.0,0.0,1.0,,
05127,2010,12,4,0.8333333333333334,0.25,0.8888888888888888,0.75,1.0
05127,2012,2,1,1.0,0.0,1.0,1.0,1.0
05127,2014,1,0,1.0,1.0,,,
05127,2015,5,1,0.4,0.4,1.0,0.0,1.0
05127,2016,4,1,0.75,0.25,1.0,1.0,1.0
05127,2017,6,1,0.5,0.16666666666666666,0.8,0.0,1.0
05127,2018,5,1,0.6,0.0,0.8,0.0,1.0
05127,2019,2,0,1.0,0.0,1.0,,
05127,2020,3,0,1.0,0.0,0.3333333333333333,,
05127,2021,4,0,1.0,0.0,0.5,,
05127,2022,9,0,0.4444444444444444,0.1111111111111111,0.875,,
05127,2023,10,2,0.4,0.1,0.7777777777777778,0.0,1.0
05129,2008,1,1,0.0,0.0,1.0,0.0,1.0
05129,2009,4,2,0.5,0.0,1.0,0.0,1.0
05129,2010,2,0,1.0,0.5,1.0,,
05129,2011,4,1,0.75,0.0,0.5,0.0,1.0
05129,2012,7,2,0.5714285714285714,0.14285714285714285,0.5,1.0,0.0
05129,2013,5,0,0.6,0.4,1.0,,
05129,2014,9,1,0.5555555555555556,0.1111111111111111,0.75,1.0,0.0
05129,2015,7,2,0.8571428571428572,0.42857142857142855,0.25,1.0,0.0
05129,2016,3,0,1.0,0.3333333333333333,0.0,,
05129,2017,1,0,1.0,1.0,,,
05129,2018,7,0,0.8571428571428572,0.7142857142857143,1.0,,
05129,2019,3,1,0.33333333333333337,0.3333333333333333,1.0,0.0,1.0
05129,2020,6,1,0.4,0.0,0.6,1.0,0.0
05129,2021,6,2,0.5,0.0,0.8333333333333334,0.0,1.0
05129,2022,7,1,0.7142857142857143,0.42857142857142855,0.5,0.0,1.0
05129,2023,5,0,0.4,0.2,1.0,,
05131,2008,21,6,0.09523809523809523,0.047619047619047616,0.95,0.16666666666666663,1.0
05131,2009,21,8,0.33333333333333337,0.19047619047619047,0.9411764705882353,0.375,0.8571428571428571
05131,2010,16,5,0.5,0.25,1.0,0.4,1.0
05131,2011,11,1,0.18181818181818177,0.09090909090909091,1.0,0.0,1.0
05131,2012,6,3,0.33333333333333337,0.0,1.0,0.6666666666666667,1.0
05131,2013,15,1,0.19999999999999996,0.13333333333333333,0.9230769230769231,0.0,1.0
05131,2014,7,2,0.4285714285714286,0.2857142857142857,0.8,0.5,0.5
05131,2015,8,1,0.375,0.25,1.0,0.0,1.0
05131,2016,23,6,0.30434782608695654,0.13043478260869565,0.95,0.16666666666666663,0.8333333333333334
05131,2017,21,3,0.5238095238095238,0.2857142857142857,0.9333333333333333,0.6666666666666667,1.0
05131,2018,20,5,0.4736842105263158,0.15789473684210525,0.875,0.19999999999999996,1.0
05131,2019,12,1,0.16666666666666663,0.08333333333333333,1.0,0.0,1.0
05131,2020,21,1,0.38095238095238093,0.14285714285714285,0.9444444444444444,0.0,1.0
05131,2021,26,6,0.28,0.16,0.9523809523809523,0.33333333333333337,0.8
05131,2022,31,7,0.33333333333333337,0.06666666666666667,0.9285714285714286,0.4285714285714286,1.0
05131,2023,30,10,0.3214285714285714,0.21428571428571427,1.0,0.30000000000000004,1.0
05133,2008,6,0,0.6666666666666667,0.16666666666666666,1.0,,
05133,2009,4,1,0.25,0.25,1.0,1.0,
05133,2010,5,0,0.8,0.4,1.0,,
05133,2011,4,0,0.75,0.25,1.0,,
05133,2012,4,0,0.5,0.25,1.0,,
05133,2013,6,0,0.33333333333333337,0.16666666666666666,1.0,,
05133,2014,3,0,0.33333333333333337,0.0,1.0,,
05133,2015,5,1,0.4,0.2,1.0,0.0,1.0
05133,2016,11,2,0.5454545454545454,0.36363636363636365,0.8571428571428571,0.0,1.0
05133,2017,3,0,0.33333333333333337,0.3333333333333333,1.0,,
05133,2018,3,0,1.0,0.6666666666666666,1.0,,
05133,2019,7,2,0.5714285714285714,0.2857142857142857,0.8,1.0,1.0
05133,2020,9,2,0.4444444444444444,0.2222222222222222,0.2857142857142857,0.5,0.5
05133,2021,3,2,0.33333333333333337,0.3333333333333333,0.0,0.5,0.0
05133,2022,9,4,0.4444444444444444,0.3333333333333333,0.0,0.25,0.0
05133,2023,10,4,0.4,0.2,0.125,0.5,0.25
05135,2008,2,0,0.5,0.0,1.0,,
05135,2009,1,0,1.0,0.0,1.0,,
05135,2010,9,1,0.8888888888888888,0.2222222222222222,0.8571428571428571,1.0,0.0
05135,2011,5,1,1.0,0.2,1.0,1.0,1.0
05135,2012,12,1,0.25,0.16666666666666666,0.1,0.0,0.0
05135,2013,4,2,0.25,0.25,0.0,0.0,0.0
05135,2014,1,0,1.0,1.0,,,
05135,2015,6,2,0.8333333333333334,0.16666666666666666,0.6,0.5,0.5
05135,2016,8,2,0.625,0.375,0.4,0.5,0.0
05135,2017,16,2,0.5625,0.125,0.35714285714285715,0.5,0.5
05135,2018,6,0,0.5,0.3333333333333333,0.25,,
05135,2019,8,2,0.375,0.125,0.14285714285714285,0.0,0.0
05135,2020,5,2,0.19999999999999996,0.0,0.2,0.5,0.5
05135,2021,3,0,1.0,0.3333333333333333,1.0,,
05135,2022,1,1,1.0,0.0,0.0,1.0,0.0
05135,2023,8,1,0.4285714285714286,0.14285714285714285,0.16666666666666666,0.0,0.0
05137,2008,7,2,0.5714285714285714,0.0,1.0,1.0,1.0
05137,2009,2,0,0.5,0.0,1.0,,
05137,2010,5,2,0.4,0.0,0.8,0.5,1.0
05137,2011,6,1,0.5,0.16666666666666666,0.8,0.0,1.0
05137,2012,2,0,0.0,0.0,1.0,,
05137,2013,3,0,0.33333333333333337,0.0,0.6666666666666666,,
05137,2014,3,0,0.0,0.0,1.0,,
05137,2015,5,1,0.6,0.4,1.0,0.0,1.0
05137,2016,6,0,0.5,0.0,0.8333333333333334,,
05137,2017,8,0,0.5,0.125,0.7142857142857143,,
05137,2018,1,1,1.0,0.0,1.0,1.0,1.0
05137,2019,1,1,1.0,0.0,1.0,1.0,1.0
05137,2020,4,0,0.0,0.0,1.0,,
05137,2021,6,1,0.0,0.0,1.0,0.0,1.0
05137,2022,6,1,0.5,0.0,0.8333333333333334,0.0,1.0
05137,2023,4,1,0.25,0.0,0.75,1.0,0.0
05139,2008,8,3,0.5,0.25,0.16666666666666666,0.33333333333333337,0.0
05139,2009,6,4,0.5,0.5,0.0,0.25,0.0
05139,2010,10,1,0.4,0.2,0.125,0.0,0.0
05139,2011,10,4,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.75,0.5
05139,2012,15,2,0.5333333333333333,0.2,0.16666666666666666,0.5,0.5
05139,2013,7,1,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
05139,2014,10,1,0.30000000000000004,0.2,0.125,0.0,0.0
05139,2015,15,3,0.2666666666666667,0.06666666666666667,0.07142857142857142,0.33333333333333337,0.0
05139,2016,11,2,0.6363636363636364,0.2727272727272727,0.375,1.0,0.0
05139,2017,8,1,0.5,0.125,0.2857142857142857,0.0,0.0
05139,2018,18,3,0.38888888888888884,0.2222222222222222,0.0,0.33333333333333337,0.0
05139,2019,18,4,0.16666666666666663,0.05555555555555555,0.058823529411764705,0.0,0.0
05139,2020,8,0,0.5,0.0,0.25,,
05139,2021,16,4,0.4,0.2,0.08333333333333333,0.25,0.0
05139,2022,10,3,0.4,0.3,0.14285714285714285,0.6666666666666667,0.5
05139,2023,7,1,0.0,0.0,0.0,0.0,0.0
05141,2008,7,0,0.5714285714285714,0.2857142857142857,1.0,,
05141,2009,7,1,0.4285714285714286,0.0,0.8571428571428571,1.0,1.0
05141,2010,17,3,0.6470588235294117,0.17647058823529413,0.9285714285714286,0.6666666666666667,1.0
05141,2011,15,2,0.5714285714285714,0.07142857142857142,0.9230769230769231,1.0,1.0
05141,2012,8,3,0.75,0.125,0.8571428571428571,0.6666666666666667,0.6666666666666666
05141,2013,8,2,0.625,0.125,0.7142857142857143,0.5,1.0
05141,2014,11,2,0.36363636363636365,0.09090909090909091,0.9,0.0,1.0
05141,2015,1,1,0.0,0.0,1.0,0.0,1.0
05141,2017,6,0,0.5,0.16666666666666666,1.0,,
05141,2018,5,1,0.6,0.2,1.0,1.0,1.0
05141,2020,8,0,0.625,0.375,0.2,,
05141,2021,10,4,0.6,0.1,0.5555555555555556,0.75,0.75
05141,2022,5,2,0.19999999999999996,0.0,0.2,0.0,0.0
05141,2023,1,0,1.0,0.0,1.0,,
05143,2008,23,12,0.34782608695652173,0.0,0.30434782608695654,0.41666666666666663,0.3333333333333333
05143,2009,40,6,0.25,0.025,0.10256410256410256,0.16666666666666663,0.0
05143,2010,27,9,0.37037037037037035,0.07407407407407407,0.24,0.5555555555555556,0.3333333333333333
05143,2011,38,9,0.3157894736842105,0.05263157894736842,0.2777777777777778,0.11111111111111116,0.1111111111111111
05143,2012,26,4,0.23076923076923073,0.038461538461538464,0.0,0.0,0.0
05143,2013,21,3,0.1428571428571429,0.09523809523809523,0.05263157894736842,0.0,0.0
05143,2014,24,8,0.16666666666666663,0.041666666666666664,0.043478260869565216,0.125,0.0
05143,2015,29,4,0.24137931034482762,0.13793103448275862,0.0,0.0,0.0
05143,2016,43,9,0.25,0.05,0.07894736842105263,0.33333333333333337,0.1111111111111111
05143,2017,33,5,0.375,0.03125,0.03225806451612903,0.19999999999999996,0.0
05143,2018,33,4,0.43333333333333335,0.06666666666666667,0.03571428571428571,0.25,0.0
05143,2019,28,3,0.33333333333333337,0.18518518518518517,0.045454545454545456,0.0,0.0
05143,2020,45,7,0.2727272727272727,0.06818181818181818,0.04878048780487805,0.2857142857142857,0.0
05143,2021,38,5,0.43243243243243246,0.13513513513513514,0.09375,0.0,0.0
05143,2022,48,10,0.41666666666666663,0.125,0.047619047619047616,0.4,0.1
05143,2023,39,6,0.3589743589743589,0.1794871794871795,0.03125,0.33333333333333337,0.0
05145,2008,18,7,0.33333333333333337,0.0,0.7777777777777778,0.2857142857142857,0.8571428571428571
05145,2009,17,8,0.23529411764705888,0.058823529411764705,0.9375,0.125,0.875
05145,2010,19,6,0.4736842105263158,0.05263157894736842,0.9444444444444444,0.5,0.8
05145,2011,11,3,0.36363636363636365,0.09090909090909091,1.0,0.33333333333333337,1.0
05145,2012,21,1,0.33333333333333337,0.09523809523809523,0.9473684210526315,1.0,1.0
05145,2013,19,4,0.42105263157894735,0.10526315789473684,1.0,0.5,1.0
05145,2014,25,2,0.48,0.12,0.7727272727272727,0.5,0.5
05145,2015,12,3,0.6666666666666667,0.0,0.75,0.6666666666666667,1.0
05145,2016,25,7,0.36,0.0,0.96,0.4285714285714286,0.8571428571428571
05145,2017,12,3,0.16666666666666663,0.0,0.9166666666666666,0.0,1.0
05145,2018,10,1,0.5,0.1,0.8888888888888888,0.0,1.0
05145,2019,20,1,0.44999999999999996,0.05,0.7894736842105263,1.0,0.0
05145,2020,29,2,0.3793103448275862,0.034482758620689655,0.9285714285714286,0.0,1.0
05145,2021,30,3,0.43333333333333335,0.2,0.875,0.33333333333333337,0.6666666666666666
05145,2022,22,4,0.18181818181818177,0.0,0.9545454545454546,0.0,1.0
05145,2023,26,4,0.2692307692307693,0.0,0.8846153846153846,0.0,1.0
05147,2008,4,1,0.5,0.0,0.0,0.0,0.0
05147,2009,4,1,0.0,0.0,0.0,0.0,0.0
05147,2010,3,0,0.6666666666666667,0.0,0.0,,
05147,2011,2,0,0.5,0.0,0.0,,
05147,2012,3,1,0.33333333333333337,0.0,0.0,0.0,0.0
05147,2013,4,1,0.5,0.0,0.0,0.0,0.0
05147,2014,3,1,1.0,0.0,0.6666666666666666,1.0,0.0
05147,2015,4,0,0.75,0.0,0.25,,
05147,2016,2,0,0.0,0.0,0.0,,
05147,2018,1,0,0.0,0.0,0.0,,
05147,2019,1,0,1.0,0.0,0.0,,
05147,2020,3,1,1.0,0.0,0.6666666666666666,1.0,1.0
05149,2008,5,3,0.0,0.0,1.0,0.0,1.0
05149,2009,5,1,0.19999999999999996,0.0,1.0,0.0,1.0
05149,2010,11,3,0.6363636363636364,0.0,0.9090909090909091,0.6666666666666667,0.6666666666666666
05149,2011,3,2,0.6666666666666667,0.0,1.0,0.5,1.0
05149,2012,25,2,0.52,0.08,0.8260869565217391,0.0,1.0
05149,2013,3,0,0.0,0.0,1.0,,
05149,2014,6,2,0.16666666666666663,0.16666666666666666,1.0,0.0,1.0
05149,2015,3,0,0.33333333333333337,0.0,0.6666666666666666,,
05149,2016,10,7,0.7,0.0,0.9,0.7142857142857143,1.0
05149,2017,11,3,0.5454545454545454,0.0,1.0,0.33333333333333337,1.0
05149,2018,8,1,0.25,0.0,0.875,0.0,1.0
05149,2019,5,1,0.0,0.0,1.0,0.0,1.0
05149,2020,6,1,0.5,0.0,1.0,1.0,1.0
05149,2021,8,2,0.375,0.0,0.875,0.5,1.0
05149,2022,6,1,0.6666666666666667,0.0,0.8333333333333334,0.0,1.0
05149,2023,3,1,0.33333333333333337,0.0,0.6666666666666666,0.0,1.0
