fips,county,year,total_crashes,crashes_sun,share_sun,crashes_mon,share_mon,crashes_tue,share_tue,crashes_wed,share_wed,crashes_thu,share_thu,crashes_fri,share_fri,crashes_sat,share_sat
5099,Nevada,2022,5,0,0.0,1,0.2,3,0.6,1,0.2,0,0.0,0,0.0,0,0.0
5099,Nevada,2023,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
5101,Newton,2008,4,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25,1,0.25
5101,Newton,2009,4,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,3,0.75,0,0.0
5101,Newton,2010,4,1,0.25,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,1,0.25
5101,Newton,2011,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5
5101,Newton,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,Newton,2013,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5101,Newton,2014,3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333
5101,Newton,2015,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5101,Newton,2016,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5101,Newton,2017,2,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
5101,Newton,2018,4,0,0.0,2,0.5,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25
5101,Newton,2019,5,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2
5101,Newton,2020,4,0,0.0,0,0.0,0,0.0,3,0.75,1,0.25,0,0.0,0,0.0
5101,Newton,2021,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5
5101,Newton,2022,6,1,0.1667,0,0.0,1,0.1667,0,0.0,1,0.1667,0,0.0,3,0.5
5101,Newton,2023,2,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
5103,Ouachita,2008,2,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5103,Ouachita,2009,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6667,1,0.3333
5103,Ouachita,2010,7,2,0.2857,1,0.1429,1,0.1429,1,0.1429,1,0.1429,1,0.1429,0,0.0
5103,Ouachita,2011,5,2,0.4,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,1,0.2
5103,Ouachita,2012,3,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6667,1,0.3333,0,0.0
5103,Ouachita,2013,7,2,0.2857,0,0.0,2,0.2857,1,0.1429,1,0.1429,1,0.1429,0,0.0
5103,Ouachita,2014,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0
5103,Ouachita,2015,6,1,0.1667,2,0.3333,0,0.0,1,0.1667,0,0.0,0,0.0,2,0.3333
5103,Ouachita,2016,3,2,0.6667,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,0,0.0
5103,Ouachita,2017,7,2,0.2857,0,0.0,1,0.1429,0,0.0,0,0.0,2,0.2857,2,0.2857
5103,Ouachita,2018,4,0,0.0,1,0.25,2,0.5,0,0.0,0,0.0,0,0.0,1,0.25
5103,Ouachita,2019,7,0,0.0,1,0.1429,1,0.1429,1,0.1429,1,0.1429,3,0.4286,0,0.0
5103,Ouachita,2020,5,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,1,0.2,1,0.2
5103,Ouachita,2021,6,0,0.0,0,0.0,1,0.1667,1,0.1667,0,0.0,2,0.3333,2,0.3333
5103,Ouachita,2022,8,2,0.25,0,0.0,1,0.125,0,0.0,2,0.25,0,0.0,3,0.375
5103,Ouachita,2023,5,0,0.0,0,0.0,3,0.6,0,0.0,1,0.2,0,0.0,1,0.2
5105,Perry,2008,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5105,Perry,2009,3,1,0.3333,0,0.0,1,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0
5105,Perry,2010,5,2,0.4,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2
5105,Perry,2011,3,1,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,0,0.0,1,0.3333
5105,Perry,2012,1,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
5105,Perry,2013,3,1,0.3333,0,0.0,0,0.0,0,0.0,1,0.3333,0,0.0,1,0.3333
5105,Perry,2014,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
5105,Perry,2015,4,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25
5105,Perry,2016,4,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25,0,0.0
5105,Perry,2017,5,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2
5105,Perry,2018,2,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
5105,Perry,2019,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5
5105,Perry,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,Perry,2021,4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,2,0.5,1,0.25
5105,Perry,2022,4,0,0.0,2,0.5,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0
5105,Perry,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,Phillips,2008,8,1,0.125,2,0.25,0,0.0,3,0.375,2,0.25,0,0.0,0,0.0
5107,Phillips,2009,6,0,0.0,1,0.1667,0,0.0,0,0.0,1,0.1667,3,0.5,1,0.1667
5107,Phillips,2010,2,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5
5107,Phillips,2011,5,0,0.0,3,0.6,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0
5107,Phillips,2012,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5107,Phillips,2013,5,0,0.0,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,1,0.2
5107,Phillips,2014,6,1,0.1667,0,0.0,1,0.1667,1,0.1667,2,0.3333,0,0.0,1,0.1667
5107,Phillips,2015,4,2,0.5,0,0.0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0
5107,Phillips,2016,4,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25
5107,Phillips,2017,2,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0
5107,Phillips,2018,4,1,0.25,2,0.5,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0
5107,Phillips,2019,5,0,0.0,0,0.0,3,0.6,1,0.2,1,0.2,0,0.0,0,0.0
5107,Phillips,2020,2,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0
5107,Phillips,2021,8,2,0.25,0,0.0,1,0.125,3,0.375,1,0.125,1,0.125,0,0.0
5107,Phillips,2022,3,0,0.0,0,0.0,0,0.0,1,0.3333,0,0.0,1,0.3333,1,0.3333
5107,Phillips,2023,6,2,0.3333,0,0.0,1,0.1667,0,0.0,1,0.1667,1,0.1667,1,0.1667
5109,Pike,2008,2,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
5109,Pike,2009,2,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
5109,Pike,2010,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
5109,Pike,2011,4,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,2,0.5,0,0.0
5109,Pike,2012,2,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5109,Pike,2013,2,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0
5109,Pike,2014,4,1,0.25,1,0.25,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0
5109,Pike,2015,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5109,Pike,2016,2,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0
5109,Pike,2017,2,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0
5109,Pike,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,Pike,2019,2,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5
5109,Pike,2020,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
5109,Pike,2021,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5109,Pike,2022,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
5109,Pike,2023,6,0,0.0,1,0.1667,1,0.1667,3,0.5,0,0.0,0,0.0,1,0.1667
5111,Poinsett,2008,7,1,0.1429,1,0.1429,2,0.2857,1,0.1429,1,0.1429,0,0.0,1,0.1429
5111,Poinsett,2009,4,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25,0,0.0
5111,Poinsett,2010,3,0,0.0,1,0.3333,1,0.3333,0,0.0,0,0.0,0,0.0,1,0.3333
5111,Poinsett,2011,5,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,2,0.4
5111,Poinsett,2012,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,2,0.5
5111,Poinsett,2013,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,2,0.5,0,0.0
5111,Poinsett,2014,6,2,0.3333,2,0.3333,1,0.1667,0,0.0,1,0.1667,0,0.0,0,0.0
5111,Poinsett,2015,8,1,0.125,0,0.0,2,0.25,1,0.125,2,0.25,1,0.125,1,0.125
5111,Poinsett,2016,11,3,0.2727,2,0.1818,0,0.0,0,0.0,2,0.1818,2,0.1818,2,0.1818
5111,Poinsett,2017,4,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25
5111,Poinsett,2018,4,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25,2,0.5
5111,Poinsett,2019,3,0,0.0,2,0.6667,0,0.0,0,0.0,1,0.3333,0,0.0,0,0.0
5111,Poinsett,2020,13,0,0.0,1,0.0769,1,0.0769,5,0.3846,2,0.1538,2,0.1538,2,0.1538
5111,Poinsett,2021,9,1,0.1111,0,0.0,1,0.1111,2,0.2222,3,0.3333,0,0.0,2,0.2222
5111,Poinsett,2022,6,0,0.0,0,0.0,0,0.0,1,0.1667,1,0.1667,3,0.5,1,0.1667
5111,Poinsett,2023,4,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25
5113,Polk,2008,9,1,0.1111,1,0.1111,2,0.2222,1,0.1111,3,0.3333,1,0.1111,0,0.0
5113,Polk,2009,5,0,0.0,2,0.4,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0
5113,Polk,2010,7,2,0.2857,0,0.0,0,0.0,4,0.5714,0,0.0,1,0.1429,0,0.0
5113,Polk,2011,4,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,2,0.5,1,0.25
5113,Polk,2012,7,2,0.2857,0,0.0,1,0.1429,0,0.0,0,0.0,1,0.1429,3,0.4286
5113,Polk,2013,5,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,2,0.4,1,0.2
5113,Polk,2014,6,0,0.0,0,0.0,1,0.1667,2,0.3333,1,0.1667,1,0.1667,1,0.1667
5113,Polk,2015,10,2,0.2,2,0.2,1,0.1,0,0.0,4,0.4,1,0.1,0,0.0
5113,Polk,2016,4,0,0.0,1,0.25,0,0.0,0,0.0,2,0.5,1,0.25,0,0.0
5113,Polk,2017,4,1,0.25,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25
5113,Polk,2018,3,1,0.3333,0,0.0,1,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0
5113,Polk,2019,3,0,0.0,0,0.0,1,0.3333,0,0.0,1,0.3333,0,0.0,1,0.3333
5113,Polk,2020,4,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,2,0.5
5113,Polk,2021,8,1,0.125,0,0.0,1,0.125,0,0.0,1,0.125,2,0.25,3,0.375
5113,Polk,2022,4,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0
5113,Polk,2023,4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,2,0.5,1,0.25
5115,Pope,2008,10,2,0.2,0,0.0,1,0.1,2,0.2,2,0.2,0,0.0,3,0.3
5115,Pope,2009,6,1,0.1667,0,0.0,1,0.1667,0,0.0,1,0.1667,3,0.5,0,0.0
5115,Pope,2010,13,2,0.1538,3,0.2308,0,0.0,1,0.0769,1,0.0769,2,0.1538,4,0.3077
5115,Pope,2011,7,1,0.1429,1,0.1429,2,0.2857,0,0.0,0,0.0,1,0.1429,2,0.2857
5115,Pope,2012,18,4,0.2222,3,0.1667,1,0.0556,3,0.1667,4,0.2222,1,0.0556,2,0.1111
5115,Pope,2013,6,2,0.3333,0,0.0,0,0.0,1,0.1667,2,0.3333,0,0.0,1,0.1667
5115,Pope,2014,8,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,1,0.125
5115,Pope,2015,8,0,0.0,2,0.25,2,0.25,1,0.125,2,0.25,1,0.125,0,0.0
5115,Pope,2016,4,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25
5115,Pope,2017,9,1,0.1111,4,0.4444,0,0.0,1,0.1111,0,0.0,2,0.2222,1,0.1111
5115,Pope,2018,7,1,0.1429,0,0.0,2,0.2857,0,0.0,2,0.2857,0,0.0,2,0.2857
5115,Pope,2019,8,2,0.25,0,0.0,1,0.125,2,0.25,1,0.125,1,0.125,1,0.125
5115,Pope,2020,11,0,0.0,0,0.0,3,0.2727,5,0.4545,0,0.0,2,0.1818,1,0.0909
5115,Pope,2021,11,3,0.2727,4,0.3636,0,0.0,1,0.0909,1,0.0909,1,0.0909,1,0.0909
5115,Pope,2022,5,1,0.2,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4
5115,Pope,2023,12,5,0.4167,1,0.0833,3,0.25,1,0.0833,1,0.0833,1,0.0833,0,0.0
5117,Prairie,2008,7,0,0.0,3,0.4286,0,0.0,1,0.1429,0,0.0,2,0.2857,1,0.1429
5117,Prairie,2009,5,2,0.4,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2
5117,Prairie,2010,5,1,0.2,1,0.2,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0
5117,Prairie,2011,6,0,0.0,1,0.1667,1,0.1667,2,0.3333,1,0.1667,1,0.1667,0,0.0
5117,Prairie,2012,4,0,0.0,0,0.0,2,0.5,1,0.25,0,0.0,1,0.25,0,0.0
5117,Prairie,2013,12,2,0.1667,1,0.0833,2,0.1667,2,0.1667,4,0.3333,0,0.0,1,0.0833
5117,Prairie,2014,2,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5117,Prairie,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,Prairie,2016,2,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
5117,Prairie,2017,8,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,1,0.125,2,0.25
5117,Prairie,2018,2,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
5117,Prairie,2019,3,0,0.0,0,0.0,1,0.3333,2,0.6667,0,0.0,0,0.0,0,0.0
5117,Prairie,2020,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
5117,Prairie,2021,2,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
5117,Prairie,2022,2,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0
5117,Prairie,2023,4,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,2,0.5,0,0.0
5119,Pulaski,2008,61,11,0.1803,10,0.1639,4,0.0656,12,0.1967,3,0.0492,6,0.0984,15,0.2459
5119,Pulaski,2009,51,13,0.2549,4,0.0784,7,0.1373,5,0.098,8,0.1569,5,0.098,9,0.1765
5119,Pulaski,2010,46,10,0.2174,12,0.2609,4,0.087,10,0.2174,1,0.0217,5,0.1087,4,0.087
5119,Pulaski,2011,56,6,0.1071,7,0.125,7,0.125,4,0.0714,14,0.25,9,0.1607,9,0.1607
5119,Pulaski,2012,53,5,0.0943,6,0.1132,9,0.1698,5,0.0943,10,0.1887,9,0.1698,9,0.1698
5119,Pulaski,2013,50,9,0.18,5,0.1,6,0.12,7,0.14,8,0.16,10,0.2,5,0.1
5119,Pulaski,2014,39,7,0.1795,6,0.1538,3,0.0769,6,0.1538,8,0.2051,5,0.1282,4,0.1026
5119,Pulaski,2015,45,4,0.0889,7,0.1556,4,0.0889,7,0.1556,5,0.1111,10,0.2222,8,0.1778
5119,Pulaski,2016,40,5,0.125,7,0.175,10,0.25,3,0.075,7,0.175,4,0.1,4,0.1
5119,Pulaski,2017,57,8,0.1404,7,0.1228,11,0.193,6,0.1053,2,0.0351,11,0.193,12,0.2105
5119,Pulaski,2018,65,11,0.1692,13,0.2,5,0.0769,9,0.1385,10,0.1538,5,0.0769,12,0.1846
5119,Pulaski,2019,59,8,0.1356,5,0.0847,7,0.1186,6,0.1017,7,0.1186,10,0.1695,16,0.2712
5119,Pulaski,2020,81,9,0.1111,8,0.0988,8,0.0988,10,0.1235,12,0.1481,16,0.1975,18,0.2222
5119,Pulaski,2021,68,15,0.2206,8,0.1176,8,0.1176,5,0.0735,13,0.1912,5,0.0735,14,0.2059
5119,Pulaski,2022,83,17,0.2048,6,0.0723,13,0.1566,6,0.0723,13,0.1566,14,0.1687,14,0.1687
5119,Pulaski,2023,85,12,0.1412,13,0.1529,9,0.1059,11,0.1294,12,0.1412,11,0.1294,17,0.2
5121,Randolph,2008,6,2,0.3333,0,0.0,0,0.0,4,0.6667,0,0.0,0,0.0,0,0.0
5121,Randolph,2009,4,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,1,0.25
5121,Randolph,2010,4,0,0.0,1,0.25,0,0.0,1,0.25,1,0.25,0,0.0,1,0.25
5121,Randolph,2011,5,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,2,0.4
5121,Randolph,2012,4,1,0.25,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25
5121,Randolph,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,Randolph,2014,6,0,0.0,2,0.3333,0,0.0,1,0.1667,1,0.1667,0,0.0,2,0.3333
5121,Randolph,2015,3,0,0.0,1,0.3333,0,0.0,1,0.3333,0,0.0,1,0.3333,0,0.0
5121,Randolph,2016,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5
5121,Randolph,2017,7,1,0.1429,1,0.1429,2,0.2857,0,0.0,0,0.0,3,0.4286,0,0.0
5121,Randolph,2018,7,1,0.1429,1,0.1429,0,0.0,1,0.1429,2,0.2857,1,0.1429,1,0.1429
5121,Randolph,2019,2,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5
5121,Randolph,2020,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5121,Randolph,2021,9,1,0.1111,1,0.1111,0,0.0,2,0.2222,1,0.1111,1,0.1111,3,0.3333
5121,Randolph,2022,5,0,0.0,0,0.0,1,0.2,3,0.6,0,0.0,1,0.2,0,0.0
5121,Randolph,2023,6,1,0.1667,1,0.1667,0,0.0,1,0.1667,0,0.0,2,0.3333,1,0.1667
5123,St. Francis,2008,7,2,0.2857,0,0.0,1,0.1429,1,0.1429,1,0.1429,1,0.1429,1,0.1429
5123,St. Francis,2009,11,1,0.0909,1,0.0909,0,0.0,2,0.1818,1,0.0909,3,0.2727,3,0.2727
5123,St. Francis,2010,7,1,0.1429,0,0.0,1,0.1429,0,0.0,2,0.2857,1,0.1429,2,0.2857
5123,St. Francis,2011,4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,2,0.5
5123,St. Francis,2012,1,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
5123,St. Francis,2013,5,1,0.2,2,0.4,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0
5123,St. Francis,2014,5,0,0.0,0,0.0,1,0.2,3,0.6,0,0.0,1,0.2,0,0.0
5123,St. Francis,2015,8,1,0.125,1,0.125,0,0.0,2,0.25,4,0.5,0,0.0,0,0.0
5123,St. Francis,2016,6,1,0.1667,0,0.0,1,0.1667,0,0.0,0,0.0,2,0.3333,2,0.3333
5123,St. Francis,2017,6,1,0.1667,0,0.0,1,0.1667,0,0.0,1,0.1667,2,0.3333,1,0.1667
5123,St. Francis,2018,8,0,0.0,0,0.0,0,0.0,2,0.25,1,0.125,3,0.375,2,0.25
5123,St. Francis,2019,8,2,0.25,0,0.0,1,0.125,2,0.25,0,0.0,2,0.25,1,0.125
5123,St. Francis,2020,11,2,0.1818,2,0.1818,1,0.0909,1,0.0909,1,0.0909,0,0.0,4,0.3636
5123,St. Francis,2021,10,1,0.1,2,0.2,2,0.2,1,0.1,1,0.1,1,0.1,2,0.2
5123,St. Francis,2022,9,1,0.1111,2,0.2222,2,0.2222,0,0.0,1,0.1111,0,0.0,3,0.3333
5123,St. Francis,2023,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5
5125,Saline,2008,14,2,0.1429,2,0.1429,1,0.0714,4,0.2857,1,0.0714,0,0.0,4,0.2857
5125,Saline,2009,17,5,0.2941,2,0.1176,0,0.0,0,0.0,5,0.2941,3,0.1765,2,0.1176
5125,Saline,2010,15,4,0.2667,1,0.0667,2,0.1333,1,0.0667,2,0.1333,3,0.2,2,0.1333
5125,Saline,2011,13,2,0.1538,0,0.0,1,0.0769,1,0.0769,2,0.1538,3,0.2308,4,0.3077
5125,Saline,2012,13,2,0.1538,1,0.0769,2,0.1538,2,0.1538,1,0.0769,1,0.0769,4,0.3077
5125,Saline,2013,20,2,0.1,3,0.15,1,0.05,2,0.1,4,0.2,3,0.15,5,0.25
