fips,county,year,total_crashes,crashes_sun,share_sun,crashes_mon,share_mon,crashes_tue,share_tue,crashes_wed,share_wed,crashes_thu,share_thu,crashes_fri,share_fri,crashes_sat,share_sat
5125,Saline,2014,14,3,0.2143,4,0.2857,1,0.0714,1,0.0714,1,0.0714,3,0.2143,1,0.0714
5125,Saline,2015,17,3,0.1765,1,0.0588,3,0.1765,4,0.2353,3,0.1765,2,0.1176,1,0.0588
5125,Saline,2016,8,4,0.5,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0,1,0.125
5125,Saline,2017,9,1,0.1111,2,0.2222,2,0.2222,0,0.0,1,0.1111,2,0.2222,1,0.1111
5125,Saline,2018,7,1,0.1429,1,0.1429,0,0.0,3,0.4286,0,0.0,0,0.0,2,0.2857
5125,Saline,2019,12,3,0.25,1,0.0833,0,0.0,3,0.25,4,0.3333,0,0.0,1,0.0833
5125,Saline,2020,15,3,0.2,0,0.0,2,0.1333,3,0.2,2,0.1333,3,0.2,2,0.1333
5125,Saline,2021,28,2,0.0714,4,0.1429,5,0.1786,2,0.0714,2,0.0714,8,0.2857,5,0.1786
5125,Saline,2022,15,2,0.1333,0,0.0,2,0.1333,3,0.2,2,0.1333,3,0.2,3,0.2
5125,Saline,2023,19,3,0.1579,1,0.0526,3,0.1579,1,0.0526,4,0.2105,4,0.2105,3,0.1579
5127,Scott,2008,4,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5
5127,Scott,2009,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
5127,Scott,2010,7,1,0.1429,1,0.1429,0,0.0,3,0.4286,1,0.1429,0,0.0,1,0.1429
5127,Scott,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,Scott,2012,2,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5
5127,Scott,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,Scott,2014,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
5127,Scott,2015,3,0,0.0,0,0.0,0,0.0,1,0.3333,0,0.0,1,0.3333,1,0.3333
5127,Scott,2016,4,0,0.0,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0
5127,Scott,2017,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,1,0.25,1,0.25
5127,Scott,2018,3,1,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6667,0,0.0
5127,Scott,2019,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5127,Scott,2020,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5
5127,Scott,2021,2,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
5127,Scott,2022,6,0,0.0,0,0.0,0,0.0,1,0.1667,2,0.3333,2,0.3333,1,0.1667
5127,Scott,2023,5,0,0.0,1,0.2,0,0.0,1,0.2,2,0.4,1,0.2,0,0.0
5129,Searcy,2008,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
5129,Searcy,2009,3,0,0.0,1,0.3333,1,0.3333,1,0.3333,0,0.0,0,0.0,0,0.0
5129,Searcy,2010,2,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5
5129,Searcy,2011,4,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,2,0.5,0,0.0
5129,Searcy,2012,5,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,0,0.0,1,0.2
5129,Searcy,2013,3,2,0.6667,0,0.0,0,0.0,1,0.3333,0,0.0,0,0.0,0,0.0
5129,Searcy,2014,4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,2,0.5
5129,Searcy,2015,5,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,2,0.4,0,0.0
5129,Searcy,2016,3,0,0.0,1,0.3333,0,0.0,0,0.0,0,0.0,2,0.6667,0,0.0
5129,Searcy,2017,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5129,Searcy,2018,5,2,0.4,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,2,0.4
5129,Searcy,2019,2,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5129,Searcy,2020,4,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,0,0.0,1,0.25
5129,Searcy,2021,5,1,0.2,1,0.2,1,0.2,0,0.0,2,0.4,0,0.0,0,0.0
5129,Searcy,2022,4,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0
5129,Searcy,2023,4,1,0.25,1,0.25,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0
5131,Sebastian,2008,17,3,0.1765,4,0.2353,1,0.0588,0,0.0,2,0.1176,5,0.2941,2,0.1176
5131,Sebastian,2009,16,2,0.125,0,0.0,0,0.0,1,0.0625,4,0.25,6,0.375,3,0.1875
5131,Sebastian,2010,11,2,0.1818,1,0.0909,1,0.0909,1,0.0909,1,0.0909,3,0.2727,2,0.1818
5131,Sebastian,2011,8,2,0.25,1,0.125,1,0.125,0,0.0,2,0.25,1,0.125,1,0.125
5131,Sebastian,2012,4,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25
5131,Sebastian,2013,10,5,0.5,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,3,0.3
5131,Sebastian,2014,5,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,3,0.6
5131,Sebastian,2015,6,0,0.0,2,0.3333,1,0.1667,0,0.0,0,0.0,0,0.0,3,0.5
5131,Sebastian,2016,15,1,0.0667,0,0.0,1,0.0667,0,0.0,6,0.4,4,0.2667,3,0.2
5131,Sebastian,2017,14,4,0.2857,1,0.0714,2,0.1429,1,0.0714,3,0.2143,2,0.1429,1,0.0714
5131,Sebastian,2018,14,1,0.0714,2,0.1429,2,0.1429,3,0.2143,0,0.0,2,0.1429,4,0.2857
5131,Sebastian,2019,9,2,0.2222,0,0.0,1,0.1111,0,0.0,1,0.1111,3,0.3333,2,0.2222
5131,Sebastian,2020,14,0,0.0,2,0.1429,1,0.0714,4,0.2857,4,0.2857,2,0.1429,1,0.0714
5131,Sebastian,2021,19,4,0.2105,2,0.1053,4,0.2105,2,0.1053,2,0.1053,2,0.1053,3,0.1579
5131,Sebastian,2022,19,1,0.0526,2,0.1053,4,0.2105,3,0.1579,1,0.0526,4,0.2105,4,0.2105
5131,Sebastian,2023,20,2,0.1,0,0.0,3,0.15,6,0.3,6,0.3,0,0.0,3,0.15
5133,Sevier,2008,4,0,0.0,0,0.0,1,0.25,0,0.0,3,0.75,0,0.0,0,0.0
5133,Sevier,2009,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5
5133,Sevier,2010,3,0,0.0,0,0.0,0,0.0,1,0.3333,0,0.0,1,0.3333,1,0.3333
5133,Sevier,2011,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5
5133,Sevier,2012,2,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0
5133,Sevier,2013,4,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0
5133,Sevier,2014,3,0,0.0,0,0.0,1,0.3333,0,0.0,1,0.3333,0,0.0,1,0.3333
5133,Sevier,2015,3,1,0.3333,0,0.0,0,0.0,2,0.6667,0,0.0,0,0.0,0,0.0
5133,Sevier,2016,7,1,0.1429,2,0.2857,1,0.1429,1,0.1429,1,0.1429,1,0.1429,0,0.0
5133,Sevier,2017,2,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0
5133,Sevier,2018,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5133,Sevier,2019,5,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,2,0.4
5133,Sevier,2020,6,3,0.5,1,0.1667,1,0.1667,1,0.1667,0,0.0,0,0.0,0,0.0
5133,Sevier,2021,3,0,0.0,1,0.3333,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333
5133,Sevier,2022,7,2,0.2857,1,0.1429,2,0.2857,0,0.0,0,0.0,2,0.2857,0,0.0
5133,Sevier,2023,6,0,0.0,3,0.5,0,0.0,1,0.1667,1,0.1667,0,0.0,1,0.1667
5135,Sharp,2008,1,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
5135,Sharp,2009,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5135,Sharp,2010,5,2,0.4,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,1,0.2
5135,Sharp,2011,4,2,0.5,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0
5135,Sharp,2012,7,1,0.1429,0,0.0,0,0.0,4,0.5714,1,0.1429,1,0.1429,0,0.0
5135,Sharp,2013,3,0,0.0,1,0.3333,1,0.3333,0,0.0,0,0.0,0,0.0,1,0.3333
5135,Sharp,2014,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5135,Sharp,2015,3,0,0.0,0,0.0,1,0.3333,0,0.0,0,0.0,0,0.0,2,0.6667
5135,Sharp,2016,6,1,0.1667,1,0.1667,0,0.0,0,0.0,2,0.3333,1,0.1667,1,0.1667
5135,Sharp,2017,9,0,0.0,2,0.2222,0,0.0,0,0.0,1,0.1111,3,0.3333,3,0.3333
5135,Sharp,2018,4,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25
5135,Sharp,2019,6,1,0.1667,1,0.1667,1,0.1667,3,0.5,0,0.0,0,0.0,0,0.0
5135,Sharp,2020,4,0,0.0,1,0.25,1,0.25,0,0.0,2,0.5,0,0.0,0,0.0
5135,Sharp,2021,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0
5135,Sharp,2022,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
5135,Sharp,2023,4,0,0.0,1,0.25,0,0.0,1,0.25,1,0.25,0,0.0,1,0.25
5137,Stone,2008,5,2,0.4,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,2,0.4
5137,Stone,2009,2,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5
5137,Stone,2010,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0
5137,Stone,2011,5,2,0.4,1,0.2,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0
5137,Stone,2012,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
5137,Stone,2013,3,1,0.3333,0,0.0,0,0.0,1,0.3333,0,0.0,0,0.0,1,0.3333
5137,Stone,2014,3,1,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,0.3333,0,0.0
5137,Stone,2015,3,1,0.3333,0,0.0,0,0.0,2,0.6667,0,0.0,0,0.0,0,0.0
5137,Stone,2016,4,0,0.0,0,0.0,2,0.5,1,0.25,0,0.0,0,0.0,1,0.25
5137,Stone,2017,5,2,0.4,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,1,0.2
5137,Stone,2018,1,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
5137,Stone,2019,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
5137,Stone,2020,3,1,0.3333,0,0.0,1,0.3333,1,0.3333,0,0.0,0,0.0,0,0.0
5137,Stone,2021,4,0,0.0,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,1,0.25
5137,Stone,2022,4,0,0.0,0,0.0,0,0.0,2,0.5,1,0.25,1,0.25,0,0.0
5137,Stone,2023,3,0,0.0,0,0.0,1,0.3333,0,0.0,0,0.0,1,0.3333,1,0.3333
5139,Union,2008,8,1,0.125,0,0.0,1,0.125,1,0.125,1,0.125,2,0.25,2,0.25
5139,Union,2009,4,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25
5139,Union,2010,8,0,0.0,2,0.25,1,0.125,0,0.0,1,0.125,0,0.0,4,0.5
5139,Union,2011,9,2,0.2222,1,0.1111,3,0.3333,0,0.0,2,0.2222,0,0.0,1,0.1111
5139,Union,2012,11,3,0.2727,3,0.2727,0,0.0,1,0.0909,1,0.0909,2,0.1818,1,0.0909
5139,Union,2013,5,1,0.2,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2,0,0.0
5139,Union,2014,7,1,0.1429,1,0.1429,1,0.1429,1,0.1429,1,0.1429,1,0.1429,1,0.1429
5139,Union,2015,10,2,0.2,5,0.5,0,0.0,1,0.1,1,0.1,1,0.1,0,0.0
5139,Union,2016,6,0,0.0,0,0.0,0,0.0,2,0.3333,3,0.5,0,0.0,1,0.1667
5139,Union,2017,6,0,0.0,1,0.1667,0,0.0,0,0.0,3,0.5,2,0.3333,0,0.0
5139,Union,2018,11,2,0.1818,2,0.1818,0,0.0,2,0.1818,2,0.1818,3,0.2727,0,0.0
5139,Union,2019,13,4,0.3077,1,0.0769,1,0.0769,2,0.1538,1,0.0769,1,0.0769,3,0.2308
5139,Union,2020,6,0,0.0,2,0.3333,1,0.1667,0,0.0,0,0.0,1,0.1667,2,0.3333
5139,Union,2021,11,3,0.2727,0,0.0,1,0.0909,1,0.0909,1,0.0909,4,0.3636,1,0.0909
5139,Union,2022,7,1,0.1429,1,0.1429,1,0.1429,0,0.0,1,0.1429,2,0.2857,1,0.1429
5139,Union,2023,6,1,0.1667,1,0.1667,1,0.1667,0,0.0,1,0.1667,1,0.1667,1,0.1667
5141,Van Buren,2008,4,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25
5141,Van Buren,2009,3,0,0.0,0,0.0,1,0.3333,0,0.0,1,0.3333,0,0.0,1,0.3333
5141,Van Buren,2010,6,0,0.0,3,0.5,0,0.0,0,0.0,1,0.1667,1,0.1667,1,0.1667
5141,Van Buren,2011,10,1,0.1,1,0.1,1,0.1,2,0.2,1,0.1,1,0.1,3,0.3
5141,Van Buren,2012,5,1,0.2,1,0.2,2,0.4,0,0.0,1,0.2,0,0.0,0,0.0
5141,Van Buren,2013,5,2,0.4,2,0.4,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0
5141,Van Buren,2014,6,0,0.0,1,0.1667,0,0.0,1,0.1667,1,0.1667,2,0.3333,1,0.1667
5141,Van Buren,2015,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5141,Van Buren,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,Van Buren,2017,4,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25,2,0.5
5141,Van Buren,2018,3,0,0.0,2,0.6667,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333
5141,Van Buren,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,Van Buren,2020,4,1,0.25,1,0.25,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0
5141,Van Buren,2021,7,0,0.0,1,0.1429,2,0.2857,0,0.0,0,0.0,2,0.2857,2,0.2857
5141,Van Buren,2022,4,1,0.25,1,0.25,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0
5141,Van Buren,2023,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
5143,Washington,2008,17,1,0.0588,5,0.2941,3,0.1765,2,0.1176,0,0.0,2,0.1176,4,0.2353
5143,Washington,2009,26,6,0.2308,5,0.1923,1,0.0385,2,0.0769,2,0.0769,3,0.1154,7,0.2692
5143,Washington,2010,16,4,0.25,1,0.0625,0,0.0,1,0.0625,1,0.0625,2,0.125,7,0.4375
5143,Washington,2011,24,1,0.0417,4,0.1667,3,0.125,2,0.0833,4,0.1667,6,0.25,4,0.1667
5143,Washington,2012,18,4,0.2222,2,0.1111,3,0.1667,1,0.0556,1,0.0556,2,0.1111,5,0.2778
5143,Washington,2013,16,2,0.125,2,0.125,1,0.0625,2,0.125,5,0.3125,2,0.125,2,0.125
5143,Washington,2014,17,1,0.0588,2,0.1176,3,0.1765,3,0.1765,2,0.1176,3,0.1765,3,0.1765
5143,Washington,2015,20,6,0.3,2,0.1,2,0.1,1,0.05,3,0.15,5,0.25,1,0.05
5143,Washington,2016,30,6,0.2,3,0.1,3,0.1,8,0.2667,4,0.1333,2,0.0667,4,0.1333
5143,Washington,2017,22,1,0.0455,3,0.1364,4,0.1818,6,0.2727,2,0.0909,4,0.1818,2,0.0909
5143,Washington,2018,18,1,0.0556,1,0.0556,5,0.2778,2,0.1111,4,0.2222,0,0.0,5,0.2778
5143,Washington,2019,20,3,0.15,2,0.1,0,0.0,2,0.1,0,0.0,7,0.35,6,0.3
5143,Washington,2020,28,4,0.1429,4,0.1429,4,0.1429,5,0.1786,4,0.1429,3,0.1071,4,0.1429
5143,Washington,2021,28,6,0.2143,3,0.1071,3,0.1071,5,0.1786,3,0.1071,4,0.1429,4,0.1429
5143,Washington,2022,31,1,0.0323,4,0.129,8,0.2581,4,0.129,3,0.0968,4,0.129,7,0.2258
5143,Washington,2023,25,3,0.12,6,0.24,2,0.08,2,0.08,1,0.04,2,0.08,9,0.36
5145,White,2008,15,2,0.1333,1,0.0667,2,0.1333,2,0.1333,4,0.2667,2,0.1333,2,0.1333
5145,White,2009,14,2,0.1429,2,0.1429,2,0.1429,2,0.1429,2,0.1429,2,0.1429,2,0.1429
5145,White,2010,14,2,0.1429,1,0.0714,2,0.1429,2,0.1429,2,0.1429,2,0.1429,3,0.2143
5145,White,2011,8,1,0.125,3,0.375,0,0.0,2,0.25,0,0.0,1,0.125,1,0.125
5145,White,2012,14,4,0.2857,1,0.0714,3,0.2143,0,0.0,2,0.1429,2,0.1429,2,0.1429
5145,White,2013,13,3,0.2308,1,0.0769,3,0.2308,1,0.0769,2,0.1538,3,0.2308,0,0.0
5145,White,2014,16,3,0.1875,3,0.1875,1,0.0625,2,0.125,1,0.0625,2,0.125,4,0.25
5145,White,2015,8,1,0.125,2,0.25,2,0.25,2,0.25,0,0.0,0,0.0,1,0.125
5145,White,2016,18,0,0.0,3,0.1667,5,0.2778,3,0.1667,2,0.1111,1,0.0556,4,0.2222
5145,White,2017,10,2,0.2,2,0.2,2,0.2,0,0.0,1,0.1,1,0.1,2,0.2
5145,White,2018,7,1,0.1429,1,0.1429,0,0.0,0,0.0,3,0.4286,1,0.1429,1,0.1429
5145,White,2019,13,1,0.0769,2,0.1538,3,0.2308,2,0.1538,1,0.0769,3,0.2308,1,0.0769
5145,White,2020,20,1,0.05,4,0.2,3,0.15,5,0.25,2,0.1,3,0.15,2,0.1
5145,White,2021,19,4,0.2105,3,0.1579,3,0.1579,2,0.1053,4,0.2105,2,0.1053,1,0.0526
5145,White,2022,16,0,0.0,2,0.125,3,0.1875,2,0.125,3,0.1875,2,0.125,4,0.25
5145,White,2023,17,4,0.2353,2,0.1176,2,0.1176,1,0.0588,0,0.0,3,0.1765,5,0.2941
5147,Woodruff,2008,3,1,0.3333,0,0.0,2,0.6667,0,0.0,0,0.0,0,0.0,0,0.0
5147,Woodruff,2009,4,0,0.0,1,0.25,1,0.25,1,0.25,0,0.0,0,0.0,1,0.25
5147,Woodruff,2010,3,1,0.3333,1,0.3333,0,0.0,0,0.0,0,0.0,1,0.3333,0,0.0
5147,Woodruff,2011,2,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0
5147,Woodruff,2012,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
5147,Woodruff,2013,4,1,0.25,0,0.0,1,0.25,0,0.0,2,0.5,0,0.0,0,0.0
5147,Woodruff,2014,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5
5147,Woodruff,2015,2,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0
5147,Woodruff,2016,2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5
5147,Woodruff,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,Woodruff,2018,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
5147,Woodruff,2019,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
5147,Woodruff,2020,2,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
5147,Woodruff,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,Woodruff,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,Woodruff,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,Yell,2008,5,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,2,0.4,1,0.2
5149,Yell,2009,3,1,0.3333,0,0.0,1,0.3333,1,0.3333,0,0.0,0,0.0,0,0.0
5149,Yell,2010,8,1,0.125,0,0.0,0,0.0,2,0.25,0,0.0,1,0.125,4,0.5
5149,Yell,2011,3,0,0.0,0,0.0,1,0.3333,0,0.0,0,0.0,0,0.0,2,0.6667
5149,Yell,2012,14,2,0.1429,3,0.2143,4,0.2857,1,0.0714,0,0.0,1,0.0714,3,0.2143
5149,Yell,2013,3,2,0.6667,0,0.0,0,0.0,0,0.0,1,0.3333,0,0.0,0,0.0
5149,Yell,2014,4,2,0.5,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25
5149,Yell,2015,2,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
5149,Yell,2016,6,0,0.0,2,0.3333,1,0.1667,0,0.0,1,0.1667,0,0.0,2,0.3333
5149,Yell,2017,6,0,0.0,0,0.0,2,0.3333,0,0.0,2,0.3333,0,0.0,2,0.3333
5149,Yell,2018,5,1,0.2,0,0.0,1,0.2,1,0.2,1,0.2,0,0.0,1,0.2
5149,Yell,2019,4,0,0.0,0,0.0,0,0.0,3,0.75,1,0.25,0,0.0,0,0.0
5149,Yell,2020,5,0,0.0,3,0.6,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2
5149,Yell,2021,6,3,0.5,2,0.3333,0,0.0,0,0.0,0,0.0,1,0.1667,0,0.0
5149,Yell,2022,5,0,0.0,1,0.2,0,0.0,0,0.0,3,0.6,0,0.0,1,0.2
5149,Yell,2023,2,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0
