fips,county,year,fatal_crashes,total_fatalities,alcohol_fatal_crashes,alcohol_share,alcohol_flag_source,countywide_wet,first_treated_year,cohort,years_since_treatment,any_wet_neighbor,n_wet_neighbors,share_wet_neighbors,any_wet_area_neighbor,n_neighbors,partial_county,treated_unit,neighbor_unit,clean_control
05075,Lawrence,2022,8,11,2,0.25,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05075,Lawrence,2023,3,3,0,0.0,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05077,Lee,2008,5,6,2,0.4,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2009,3,5,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2010,5,6,1,0.2,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2011,1,2,1,1.0,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2012,2,2,1,0.5,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2013,2,2,0,0.0,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2014,0,0,0,,,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2015,4,5,2,0.5,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2016,1,1,0,0.0,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2017,3,3,2,0.6666666666666666,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2018,0,0,0,,,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2019,2,3,1,0.5,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2020,2,2,0,0.0,DRUNK_DR,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2021,2,3,0,0.0,DR_DRINK,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2022,1,1,0,0.0,DR_DRINK,1,,0,,1,4,1.0,1,4,0,0,1,0
05077,Lee,2023,4,4,0,0.0,DR_DRINK,1,,0,,1,4,1.0,1,4,0,0,1,0
05079,Lincoln,2008,4,4,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2009,5,7,2,0.4,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2010,4,4,1,0.25,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2011,2,2,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2012,1,1,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2013,2,2,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2014,4,4,2,0.5,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2015,2,3,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2016,1,1,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2017,3,3,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2018,4,4,1,0.25,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2019,1,1,0,0.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2020,1,2,1,1.0,DRUNK_DR,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2021,1,1,0,0.0,DR_DRINK,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2022,5,5,0,0.0,DR_DRINK,0,,0,,1,5,1.0,1,5,0,0,1,0
05079,Lincoln,2023,0,0,0,,,0,,0,,1,5,1.0,1,5,0,0,1,0
05081,Little River,2008,3,3,3,1.0,DRUNK_DR,0,2016.0,2016,-8.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2009,4,5,1,0.25,DRUNK_DR,0,2016.0,2016,-7.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2010,1,1,0,0.0,DRUNK_DR,0,2016.0,2016,-6.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2011,4,4,1,0.25,DRUNK_DR,0,2016.0,2016,-5.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2012,2,2,0,0.0,DRUNK_DR,0,2016.0,2016,-4.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2013,8,9,2,0.25,DRUNK_DR,0,2016.0,2016,-3.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2014,2,2,0,0.0,DRUNK_DR,0,2016.0,2016,-2.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2015,4,4,1,0.25,DRUNK_DR,0,2016.0,2016,-1.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2016,4,5,2,0.5,DRUNK_DR,1,2016.0,2016,0.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2017,2,2,1,0.5,DRUNK_DR,1,2016.0,2016,1.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2018,3,5,1,0.3333333333333333,DRUNK_DR,1,2016.0,2016,2.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2019,4,4,1,0.25,DRUNK_DR,1,2016.0,2016,3.0,1,1,0.25,1,4,0,1,0,0
05081,Little River,2020,2,2,2,1.0,DRUNK_DR,1,2016.0,2016,4.0,1,2,0.5,1,4,0,1,0,0
05081,Little River,2021,5,5,2,0.4,DR_DRINK,1,2016.0,2016,5.0,1,2,0.5,1,4,0,1,0,0
05081,Little River,2022,0,0,0,,,1,2016.0,2016,6.0,1,2,0.5,1,4,0,1,0,0
05081,Little River,2023,5,7,1,0.2,DR_DRINK,1,2016.0,2016,7.0,1,2,0.5,1,4,0,1,0,0
05083,Logan,2008,6,6,4,0.6666666666666666,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2009,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2010,6,6,4,0.6666666666666666,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2011,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2012,5,5,1,0.2,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2013,2,4,1,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2014,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2015,4,4,2,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2016,2,2,1,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2017,7,7,3,0.42857142857142855,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2018,1,1,1,1.0,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2019,4,4,2,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2020,3,3,2,0.6666666666666666,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2021,9,9,4,0.4444444444444444,DR_DRINK,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2022,3,3,2,0.6666666666666666,DR_DRINK,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05083,Logan,2023,5,5,1,0.2,DR_DRINK,0,,0,,1,1,0.1666666666666667,1,6,1,0,1,0
05085,Lonoke,2008,18,19,4,0.2222222222222222,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2009,12,12,5,0.4166666666666667,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2010,7,8,3,0.42857142857142855,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2011,11,11,4,0.36363636363636365,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2012,17,20,3,0.17647058823529413,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2013,11,11,5,0.45454545454545453,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2014,9,9,1,0.1111111111111111,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2015,12,15,3,0.25,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2016,11,15,5,0.45454545454545453,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2017,9,9,2,0.2222222222222222,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2018,5,7,1,0.2,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2019,9,10,3,0.3333333333333333,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2020,10,12,1,0.1,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2021,14,16,3,0.21428571428571427,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2022,16,17,6,0.375,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05085,Lonoke,2023,9,9,0,0.0,DR_DRINK,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05087,Madison,2008,3,4,1,0.3333333333333333,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05087,Madison,2009,9,11,2,0.2222222222222222,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05087,Madison,2010,4,4,2,0.5,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05087,Madison,2011,6,6,3,0.5,DRUNK_DR,1,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05087,Madison,2012,3,3,0,0.0,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2013,4,4,2,0.5,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2014,5,5,3,0.6,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2015,7,7,1,0.14285714285714285,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2016,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2017,7,7,1,0.14285714285714285,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2018,2,2,0,0.0,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2019,2,2,0,0.0,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2020,6,6,3,0.5,DRUNK_DR,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2021,5,5,2,0.4,DR_DRINK,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2022,6,7,0,0.0,DR_DRINK,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05087,Madison,2023,9,11,3,0.3333333333333333,DR_DRINK,1,,0,,1,4,0.5714285714285714,1,7,0,0,1,0
05089,Marion,2008,5,5,2,0.4,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2009,3,4,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2010,5,5,1,0.2,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2011,6,7,1,0.16666666666666666,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2012,2,2,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2013,4,7,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2014,3,3,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2015,7,7,1,0.14285714285714285,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2016,2,2,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2017,1,1,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2018,3,3,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2019,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2020,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2021,4,5,2,0.5,DR_DRINK,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2022,1,2,1,1.0,DR_DRINK,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05089,Marion,2023,2,2,0,0.0,DR_DRINK,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05091,Miller,2008,7,9,3,0.42857142857142855,DRUNK_DR,1,,0,,0,0,0.0,0,3,0,0,1,0
05091,Miller,2009,10,14,5,0.5,DRUNK_DR,1,,0,,0,0,0.0,0,3,0,0,1,0
05091,Miller,2010,6,6,3,0.5,DRUNK_DR,1,,0,,0,0,0.0,0,3,0,0,1,0
05091,Miller,2011,14,17,4,0.2857142857142857,DRUNK_DR,1,,0,,0,0,0.0,0,3,0,0,1,0
05091,Miller,2012,7,7,3,0.42857142857142855,DRUNK_DR,1,,0,,0,0,0.0,0,3,0,0,1,0
05091,Miller,2013,6,9,1,0.16666666666666666,DRUNK_DR,1,,0,,0,0,0.0,0,3,0,0,1,0
05091,Miller,2014,4,6,0,0.0,DRUNK_DR,1,,0,,0,0,0.0,0,3,0,0,1,0
05091,Miller,2015,9,11,3,0.3333333333333333,DRUNK_DR,1,,0,,0,0,0.0,0,3,0,0,1,0
05091,Miller,2016,10,10,1,0.1,DRUNK_DR,1,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05091,Miller,2017,13,18,3,0.23076923076923078,DRUNK_DR,1,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05091,Miller,2018,9,10,4,0.4444444444444444,DRUNK_DR,1,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05091,Miller,2019,8,8,3,0.375,DRUNK_DR,1,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05091,Miller,2020,12,12,1,0.08333333333333333,DRUNK_DR,1,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05091,Miller,2021,14,15,5,0.35714285714285715,DR_DRINK,1,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05091,Miller,2022,11,11,3,0.2727272727272727,DR_DRINK,1,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05091,Miller,2023,6,9,3,0.5,DR_DRINK,1,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05093,Mississippi,2008,8,9,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2009,14,14,3,0.21428571428571427,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2010,11,13,5,0.45454545454545453,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2011,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2012,9,10,6,0.6666666666666666,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2013,12,12,4,0.3333333333333333,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2014,5,7,2,0.4,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2015,4,4,0,0.0,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2016,8,11,2,0.25,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2017,6,7,3,0.5,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2018,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2019,7,7,1,0.14285714285714285,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2020,9,10,3,0.3333333333333333,DRUNK_DR,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2021,7,9,4,0.5714285714285714,DR_DRINK,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2022,11,11,3,0.2727272727272727,DR_DRINK,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05093,Mississippi,2023,8,9,0,0.0,DR_DRINK,1,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05095,Monroe,2008,4,4,2,0.5,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2009,5,5,1,0.2,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2010,6,7,2,0.3333333333333333,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2011,6,7,4,0.6666666666666666,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2012,3,4,1,0.3333333333333333,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2013,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2014,3,3,0,0.0,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2015,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2016,6,8,2,0.3333333333333333,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2017,4,4,2,0.5,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2018,1,1,0,0.0,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2019,5,6,1,0.2,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2020,3,5,0,0.0,DRUNK_DR,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2021,2,2,1,0.5,DR_DRINK,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2022,2,2,0,0.0,DR_DRINK,1,,0,,1,6,1.0,1,6,0,0,1,0
05095,Monroe,2023,6,7,1,0.16666666666666666,DR_DRINK,1,,0,,1,6,1.0,1,6,0,0,1,0
05097,Montgomery,2008,5,5,1,0.2,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2009,1,1,0,0.0,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2010,2,2,0,0.0,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2011,1,1,0,0.0,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2012,2,3,0,0.0,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2013,3,3,0,0.0,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2014,4,4,3,0.75,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2015,5,5,0,0.0,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2016,2,2,1,0.5,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2017,2,2,1,0.5,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2018,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2019,4,4,1,0.25,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2020,5,5,2,0.4,DRUNK_DR,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2021,4,4,0,0.0,DR_DRINK,0,,0,,1,2,0.25,1,8,0,0,1,0
05097,Montgomery,2022,2,2,1,0.5,DR_DRINK,0,,0,,1,4,0.5,1,8,0,0,1,0
05097,Montgomery,2023,2,2,0,0.0,DR_DRINK,0,,0,,1,4,0.5,1,8,0,0,1,0
05099,Nevada,2008,2,2,0,0.0,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05099,Nevada,2009,1,1,0,0.0,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05099,Nevada,2010,5,5,1,0.2,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05099,Nevada,2011,6,9,1,0.16666666666666666,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05099,Nevada,2012,6,7,4,0.6666666666666666,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05099,Nevada,2013,2,2,1,0.5,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05099,Nevada,2014,3,3,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2015,1,1,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2016,4,4,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2017,2,2,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2018,4,4,2,0.5,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2019,3,4,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2020,1,1,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2021,4,4,2,0.5,DR_DRINK,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2022,5,5,1,0.2,DR_DRINK,0,,0,,1,3,0.5,1,6,0,0,1,0
05099,Nevada,2023,1,1,0,0.0,DR_DRINK,0,,0,,1,3,0.5,1,6,0,0,1,0
05101,Newton,2008,4,4,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05101,Newton,2009,4,4,1,0.25,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05101,Newton,2010,4,4,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05101,Newton,2011,2,2,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05101,Newton,2012,0,0,0,,,0,,0,,1,3,0.5,1,6,0,0,1,0
05101,Newton,2013,1,1,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05101,Newton,2014,3,3,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
05101,Newton,2015,1,1,0,0.0,DRUNK_DR,0,,0,,1,3,0.5,1,6,0,0,1,0
